*** 2025-11-01  05:47:17 *** (restart)
FD : yesterday at 22:15 <=> 10/30/2025 : AG

*** 2025-11-01  05:48:09 ***
FD : ==:==  <=>  : ==:== AG

*** 2025-11-03  09:32:21 ***
FD : ==:==  <=>  : ==:== AG

*** 2025-11-03  09:33:10 ***
FD : ==:==  <=> 8 minutes ago : AG

*** 2025-11-03  09:34:00 ***
FD : ==:==  <=> 9 minutes ago : AG

*** 2025-11-03  09:34:49 ***
FD : ==:==  <=> 10 minutes ago : AG

*** 2025-11-03  09:35:38 ***
FD : ==:==  <=> 11 minutes ago : AG

*** 2025-11-03  09:36:29 ***
FD : ==:==  <=> 12 minutes ago : AG

*** 2025-11-03  09:37:18 ***
FD : ==:==  <=>  : ==:== AG

*** 2025-11-03  09:38:08 ***
FD : ==:==  <=> 13 minutes ago : AG

*** 2025-11-03  09:38:56 ***
FD : ==:==  <=> 14 minutes ago : AG

*** 2025-11-03  09:39:46 ***
FD : ==:==  <=> 15 minutes ago : AG

*** 2025-11-03  09:40:35 ***
FD : ==:==  <=> 16 minutes ago : AG

*** 2025-11-03  09:41:25 ***
FD : ==:==  <=>  : ==:== AG

*** 2025-11-03  09:42:14 ***
FD : ==:==  <=> 17 minutes ago : AG

*** 2025-11-03  09:43:03 ***
FD : ==:==  <=> 18 minutes ago : AG

*** 2025-11-03  09:43:52 ***
FD : ==:==  <=> 19 minutes ago : AG

*** 2025-11-03  09:44:42 ***
FD : ==:==  <=> 20 minutes ago : AG

*** 2025-11-03  09:45:31 ***
FD : ==:==  <=> 21 minutes ago : AG

*** 2025-11-03  09:46:21 ***
FD : ==:==  <=>  : ==:== AG

*** 2025-11-03  09:47:10 ***
FD : ==:==  <=> 22 minutes ago : AG

*** 2025-11-03  09:47:59 ***
FD : ==:==  <=> 23 minutes ago : AG

*** 2025-11-03  09:48:49 ***
FD : ==:==  <=> 24 minutes ago : AG

*** 2025-11-03  09:49:38 ***
FD : ==:==  <=> 25 minutes ago : AG

*** 2025-11-03  09:50:28 ***
FD : ==:==  <=> 26 minutes ago : AG

*** 2025-11-03  09:51:17 ***
FD : ==:==  <=>  : ==:== AG

*** 2025-11-03  09:52:06 ***
FD : ==:==  <=> 27 minutes ago : AG

*** 2025-11-03  09:52:56 ***
FD : ==:==  <=> 28 minutes ago : AG

*** 2025-11-03  09:53:45 ***
FD : ==:==  <=> 29 minutes ago : AG

*** 2025-11-03  09:54:34 ***
FD : ==:==  <=> 30 minutes ago : AG

*** 2025-11-03  09:55:24 ***
FD : ==:==  <=>  : ==:== AG

*** 2025-11-03  09:56:14 ***
FD : ==:==  <=> 31 minutes ago : AG

*** 2025-11-03  09:57:03 ***
FD : ==:==  <=> 32 minutes ago : AG

*** 2025-11-03  09:57:52 ***
FD : ==:==  <=> 33 minutes ago : AG

*** 2025-11-03  09:58:42 ***
FD : ==:==  <=> 34 minutes ago : AG

*** 2025-11-03  09:59:31 ***
FD : ==:==  <=> 35 minutes ago : AG

*** 2025-11-03  10:00:21 ***
FD : ==:==  <=>  : ==:== AG

*** 2025-11-03  10:01:10 ***
FD : ==:==  <=> 36 minutes ago : AG

*** 2025-11-03  10:01:59 ***
FD : ==:==  <=> 37 minutes ago : AG

*** 2025-11-03  10:02:49 ***
FD : ==:==  <=> 38 minutes ago : AG

*** 2025-11-03  10:03:38 ***
FD : ==:==  <=> 39 minutes ago : AG

*** 2025-11-03  10:04:28 ***
FD : ==:==  <=> 40 minutes ago : AG

*** 2025-11-03  10:05:17 ***
FD : ==:==  <=>  : ==:== AG

*** 2025-11-03  10:06:07 ***
FD : ==:==  <=> 41 minutes ago : AG

*** 2025-11-03  10:06:56 ***
FD : ==:==  <=> 42 minutes ago : AG

*** 2025-11-03  10:07:45 ***
FD : 4 hours ago <=> 43 minutes ago : AG

*** 2025-11-03  10:08:35 ***
FD : ==:==  <=> 44 minutes ago : AG

*** 2025-11-03  10:09:24 ***
FD : ==:==  <=>  : ==:== AG

*** 2025-11-03  10:10:15 ***
FD : ==:==  <=> 45 minutes ago : AG

*** 2025-11-03  10:11:05 ***
FD : ==:==  <=> 46 minutes ago : AG

*** 2025-11-03  10:11:54 ***
FD : ==:==  <=> 47 minutes ago : AG

*** 2025-11-03  10:12:44 ***
FD : ==:==  <=> 48 minutes ago : AG

*** 2025-11-03  10:13:34 ***
FD : ==:==  <=> 49 minutes ago : AG

*** 2025-11-03  10:14:24 ***
FD : ==:==  <=>  : ==:== AG

*** 2025-11-03  10:15:13 ***
FD : ==:==  <=> 50 minutes ago : AG

*** 2025-11-03  10:16:03 ***
FD : ==:==  <=> 51 minutes ago : AG

*** 2025-11-03  10:16:52 ***
FD : ==:==  <=> 52 minutes ago : AG

*** 2025-11-03  10:17:42 ***
FD : ==:==  <=> 53 minutes ago : AG

*** 2025-11-03  10:18:31 ***
FD : ==:==  <=> 54 minutes ago : AG

*** 2025-11-03  10:19:21 ***
FD : ==:==  <=>  : ==:== AG

*** 2025-11-03  10:20:10 ***
FD : ==:==  <=> 55 minutes ago : AG

*** 2025-11-03  10:21:00 ***
FD : ==:==  <=> 56 minutes ago : AG

*** 2025-11-03  10:21:50 ***
FD : ==:==  <=> 57 minutes ago : AG

*** 2025-11-03  10:22:39 ***
FD : ==:==  <=> 58 minutes ago : AG

*** 2025-11-03  10:23:29 ***
FD : ==:==  <=> 59 minutes ago : AG

*** 2025-11-03  10:24:18 ***
FD : ==:==  <=>  : ==:== AG

*** 2025-11-03  10:25:08 ***
FD : ==:==  <=> 1 hour ago : AG

*** 2025-11-03  10:25:57 ***
FD : ==:==  <=>  : ==:== AG

_*** 2025-11-03  10:26:47 ***_

_*** 2025-11-03  10:29:53 ***_

_*** 2025-11-03  10:32:59 ***_

_*** 2025-11-03  10:36:05 ***_

_*** 2025-11-03  10:39:11 ***_

_*** 2025-11-03  10:42:16 ***_

_*** 2025-11-03  10:45:22 ***_

_*** 2025-11-03  10:48:28 ***_

_*** 2025-11-03  10:51:34 ***_

_*** 2025-11-03  10:54:40 ***_

_*** 2025-11-03  10:57:46 ***_

_*** 2025-11-03  11:00:52 ***_

_*** 2025-11-03  11:03:58 ***_

*** 2025-11-03  11:07:04 ***
FD : 5 hours ago <=>  ==:== AG

*** 2025-11-03  11:07:53 ***
FD : ==:==  <=>  ==:== AG

_*** 2025-11-03  11:08:42 ***_

_*** 2025-11-03  11:11:49 ***_

_*** 2025-11-03  11:14:55 ***_

_*** 2025-11-03  11:18:01 ***_

_*** 2025-11-03  11:21:06 ***_

_*** 2025-11-03  11:24:12 ***_

*** 2025-11-03  11:27:18 ***
FD : ==:==  <=> 2 hours ago : AG

*** 2025-11-03  11:28:07 ***
FD : ==:==  <=>  : ==:== AG

_*** 2025-11-03  11:28:57 ***_

_*** 2025-11-03  11:32:03 ***_

_*** 2025-11-03  11:35:09 ***_

_*** 2025-11-03  11:38:15 ***_

_*** 2025-11-03  11:41:21 ***_

_*** 2025-11-03  11:44:26 ***_

_*** 2025-11-03  11:47:32 ***_

_*** 2025-11-03  11:50:38 ***_

_*** 2025-11-03  11:53:44 ***_

_*** 2025-11-03  11:56:50 ***_

_*** 2025-11-03  11:59:56 ***_

_*** 2025-11-03  12:03:02 ***_

_*** 2025-11-03  12:06:08 ***_

*** 2025-11-03  12:09:14 ***
FD : today at 06:07 <=>  ==:== AG

*** 2025-11-03  12:10:03 ***
FD : ==:==  <=>  ==:== AG

_*** 2025-11-03  12:10:53 ***_

_*** 2025-11-03  12:13:59 ***_

_*** 2025-11-03  12:17:05 ***_

_*** 2025-11-03  12:20:11 ***_

_*** 2025-11-03  12:23:17 ***_

*** 2025-11-03  12:26:23 ***
FD : ==:==  <=> 3 hours ago : AG

*** 2025-11-03  12:27:12 ***
FD : ==:==  <=>  : ==:== AG

_*** 2025-11-03  12:28:02 ***_

_*** 2025-11-03  12:31:08 ***_

_*** 2025-11-03  12:34:14 ***_

_*** 2025-11-03  12:37:20 ***_

_*** 2025-11-03  12:40:26 ***_

_*** 2025-11-03  12:43:32 ***_

_*** 2025-11-03  12:46:37 ***_

_*** 2025-11-03  12:49:44 ***_

_*** 2025-11-03  12:52:49 ***_

_*** 2025-11-03  12:55:55 ***_

_*** 2025-11-03  12:59:01 ***_

_*** 2025-11-03  13:02:07 ***_

_*** 2025-11-03  13:05:13 ***_

_*** 2025-11-03  13:08:19 ***_

_*** 2025-11-03  13:11:25 ***_

_*** 2025-11-03  13:14:31 ***_

_*** 2025-11-03  13:17:37 ***_

_*** 2025-11-03  13:20:43 ***_

_*** 2025-11-03  13:23:49 ***_

*** 2025-11-03  13:26:55 ***
FD : ==:==  <=> 4 hours ago : AG

*** 2025-11-03  13:27:44 ***
FD : ==:==  <=>  : ==:== AG

_*** 2025-11-03  13:28:33 ***_

_*** 2025-11-03  13:31:39 ***_

_*** 2025-11-03  13:34:45 ***_

_*** 2025-11-03  13:37:51 ***_

_*** 2025-11-03  13:40:57 ***_

_*** 2025-11-03  13:44:03 ***_

_*** 2025-11-03  13:47:09 ***_

_*** 2025-11-03  13:50:15 ***_

_*** 2025-11-03  13:53:21 ***_

_*** 2025-11-03  13:56:27 ***_

_*** 2025-11-03  13:59:33 ***_

_*** 2025-11-03  14:02:39 ***_

_*** 2025-11-03  14:05:45 ***_

_*** 2025-11-03  14:08:51 ***_

_*** 2025-11-03  14:11:57 ***_

_*** 2025-11-03  14:15:03 ***_

_*** 2025-11-03  14:18:09 ***_

_*** 2025-11-03  14:21:15 ***_

_*** 2025-11-03  14:24:21 ***_

*** 2025-11-03  14:27:27 ***
FD : ==:==  <=> 5 hours ago : AG

*** 2025-11-03  14:28:16 ***
FD : ==:==  <=>  : ==:== AG

_*** 2025-11-03  14:29:06 ***_

_*** 2025-11-03  14:32:12 ***_

_*** 2025-11-03  14:35:17 ***_

_*** 2025-11-03  14:38:23 ***_

_*** 2025-11-03  14:41:29 ***_

_*** 2025-11-03  14:44:35 ***_

_*** 2025-11-03  14:47:41 ***_

_*** 2025-11-03  14:50:47 ***_

_*** 2025-11-03  14:53:53 ***_

_*** 2025-11-03  14:56:59 ***_

_*** 2025-11-03  15:00:05 ***_

_*** 2025-11-03  15:03:11 ***_

_*** 2025-11-03  15:06:17 ***_

_*** 2025-11-03  15:09:23 ***_

_*** 2025-11-03  15:12:29 ***_

_*** 2025-11-03  15:15:35 ***_

_*** 2025-11-03  15:18:41 ***_

_*** 2025-11-03  15:21:47 ***_

*** 2025-11-03  15:24:53 ***
FD : ==:==  <=> today at 09:24 : AG

*** 2025-11-03  15:25:42 ***
FD : ==:==  <=>  : ==:== AG

_*** 2025-11-03  15:26:31 ***_

_*** 2025-11-03  15:29:37 ***_

_*** 2025-11-03  15:32:43 ***_

_*** 2025-11-03  15:35:49 ***_

_*** 2025-11-03  15:38:55 ***_

_*** 2025-11-03  15:42:01 ***_

_*** 2025-11-03  15:45:07 ***_

_*** 2025-11-03  15:48:13 ***_

_*** 2025-11-03  15:51:19 ***_

_*** 2025-11-03  15:54:25 ***_

_*** 2025-11-03  15:57:31 ***_

_*** 2025-11-03  16:00:37 ***_

_*** 2025-11-03  16:03:43 ***_

_*** 2025-11-03  16:06:50 ***_

_*** 2025-11-03  16:09:56 ***_

_*** 2025-11-03  16:13:02 ***_

_*** 2025-11-03  16:16:07 ***_

_*** 2025-11-03  16:19:13 ***_

_*** 2025-11-03  16:22:19 ***_

_*** 2025-11-03  16:25:25 ***_

_*** 2025-11-03  16:28:31 ***_

_*** 2025-11-03  16:31:37 ***_

_*** 2025-11-03  16:34:43 ***_

_*** 2025-11-03  16:37:49 ***_

_*** 2025-11-03  16:40:55 ***_

_*** 2025-11-03  16:44:01 ***_

_*** 2025-11-03  16:47:07 ***_

_*** 2025-11-03  16:50:13 ***_

_*** 2025-11-03  16:53:19 ***_

_*** 2025-11-03  16:56:25 ***_

_*** 2025-11-03  16:59:31 ***_

_*** 2025-11-03  17:02:37 ***_

_*** 2025-11-03  17:05:43 ***_

_*** 2025-11-03  17:08:49 ***_

_*** 2025-11-03  17:11:55 ***_

_*** 2025-11-03  17:15:01 ***_

_*** 2025-11-03  17:18:07 ***_

_*** 2025-11-03  17:21:13 ***_

_*** 2025-11-03  17:24:19 ***_

_*** 2025-11-03  17:27:25 ***_

_*** 2025-11-03  17:30:31 ***_

_*** 2025-11-03  17:33:37 ***_

_*** 2025-11-03  17:36:43 ***_

_*** 2025-11-03  17:39:49 ***_

_*** 2025-11-03  17:42:55 ***_

_*** 2025-11-03  17:46:01 ***_

_*** 2025-11-03  17:49:07 ***_

_*** 2025-11-03  17:52:12 ***_

_*** 2025-11-03  17:55:18 ***_

_*** 2025-11-03  17:58:24 ***_

_*** 2025-11-03  18:01:30 ***_

_*** 2025-11-03  18:04:36 ***_

_*** 2025-11-03  18:07:42 ***_

_*** 2025-11-03  18:10:49 ***_

_*** 2025-11-03  18:13:55 ***_

_*** 2025-11-03  18:17:01 ***_

_*** 2025-11-03  18:20:06 ***_

_*** 2025-11-03  18:23:12 ***_

_*** 2025-11-03  18:26:18 ***_

_*** 2025-11-03  18:29:24 ***_

_*** 2025-11-03  18:32:30 ***_

_*** 2025-11-03  18:35:36 ***_

_*** 2025-11-03  18:38:42 ***_

_*** 2025-11-03  18:41:48 ***_

_*** 2025-11-03  18:44:54 ***_

_*** 2025-11-03  18:48:00 ***_

_*** 2025-11-03  18:51:06 ***_

_*** 2025-11-03  18:54:12 ***_

_*** 2025-11-03  18:57:18 ***_

_*** 2025-11-03  19:00:24 ***_

_*** 2025-11-03  19:03:30 ***_

_*** 2025-11-03  19:06:36 ***_

_*** 2025-11-03  19:09:42 ***_

_*** 2025-11-03  19:12:48 ***_

_*** 2025-11-03  19:15:54 ***_

_*** 2025-11-03  19:19:00 ***_

_*** 2025-11-03  19:22:06 ***_

_*** 2025-11-03  19:25:12 ***_

_*** 2025-11-03  19:28:18 ***_

_*** 2025-11-03  19:31:24 ***_

_*** 2025-11-03  19:34:30 ***_

_*** 2025-11-03  19:37:36 ***_

_*** 2025-11-03  19:40:42 ***_

_*** 2025-11-03  19:43:48 ***_

_*** 2025-11-03  19:46:54 ***_

_*** 2025-11-03  19:50:00 ***_

_*** 2025-11-03  19:53:06 ***_

_*** 2025-11-03  19:56:12 ***_

_*** 2025-11-03  19:59:17 ***_

_*** 2025-11-03  20:02:23 ***_

*** 2025-11-03  20:05:29 ***
FD : ==:==  <=> just now : AG

*** 2025-11-03  20:06:19 ***
FD : ==:==  <=> 1 minute ago : AG

*** 2025-11-03  20:07:08 ***
FD : ==:==  <=> 2 minutes ago : AG

*** 2025-11-03  20:07:58 ***
FD : ==:==  <=> 3 minutes ago : AG

*** 2025-11-03  20:08:47 ***
FD : ==:==  <=> 4 minutes ago : AG

*** 2025-11-03  20:09:36 ***
FD : ==:==  <=>  : ==:== AG

*** 2025-11-03  20:10:25 ***
FD : ==:==  <=> 5 minutes ago : AG

*** 2025-11-03  20:11:15 ***
FD : ==:==  <=> 6 minutes ago : AG

*** 2025-11-03  20:12:04 ***
FD : ==:==  <=> 7 minutes ago : AG

*** 2025-11-03  20:12:54 ***
FD : ==:==  <=> 8 minutes ago : AG

*** 2025-11-03  20:13:43 ***
FD : ==:==  <=> 9 minutes ago : AG

*** 2025-11-03  20:14:33 ***
FD : ==:==  <=>  : ==:== AG

*** 2025-11-03  20:15:23 ***
FD : ==:==  <=> 10 minutes ago : AG

*** 2025-11-03  20:16:13 ***
FD : ==:==  <=> 11 minutes ago : AG

*** 2025-11-03  20:17:02 ***
FD : ==:==  <=> 12 minutes ago : AG

*** 2025-11-03  20:17:53 ***
FD : ==:==  <=> 13 minutes ago : AG

*** 2025-11-03  20:18:43 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  20:19:33 ***
FD : ==:==  <=>  : ==:== AG

_*** 2025-11-03  20:20:22 ***_

_*** 2025-11-03  20:23:28 ***_

_*** 2025-11-03  20:26:34 ***_

_*** 2025-11-03  20:29:40 ***_

_*** 2025-11-03  20:32:46 ***_

_*** 2025-11-03  20:35:52 ***_

_*** 2025-11-03  20:38:58 ***_

_*** 2025-11-03  20:42:04 ***_

_*** 2025-11-03  20:45:10 ***_

_*** 2025-11-03  20:48:16 ***_

_*** 2025-11-03  20:51:22 ***_

_*** 2025-11-03  20:54:28 ***_

_*** 2025-11-03  20:57:34 ***_

*** 2025-11-03  21:00:53 *** (restart)
FD : today at 06:07 <=> online : AG

*** 2025-11-03  21:01:44 ***
FD : ==:==  <=>  : ==:== AG

_*** 2025-11-03  21:02:34 ***_

*** 2025-11-03  21:05:57 *** (restart)
FD : today at 06:07 <=> online : AG

*** 2025-11-03  21:06:48 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:07:38 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:08:28 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:09:18 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:10:08 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:10:58 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:11:48 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:12:38 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:13:29 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:14:18 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:15:08 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:15:59 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:16:50 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:17:40 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:18:30 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:19:20 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:20:10 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:21:00 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:21:49 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:22:39 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:23:31 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:24:20 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:25:10 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:26:01 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:26:51 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:27:40 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:28:30 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:29:20 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:30:10 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:31:00 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:31:50 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:32:40 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:33:29 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:34:18 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:35:08 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:35:58 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:36:48 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:37:37 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:38:26 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:39:16 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:40:06 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:40:55 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:41:44 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:42:34 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:43:23 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:44:13 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:45:03 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:45:52 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:46:41 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:47:30 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:48:20 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:49:09 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:49:59 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:50:49 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:51:38 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:52:28 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:53:18 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:54:08 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:54:58 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:55:49 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:56:38 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:57:28 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:58:18 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:59:08 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  21:59:59 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:00:48 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:01:38 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:02:28 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:03:17 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:04:07 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:04:57 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:05:46 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:06:36 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:07:26 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:08:16 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:09:06 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:09:56 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:10:46 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:11:36 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:12:26 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:13:16 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:14:06 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:14:55 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:15:45 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:16:35 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:17:25 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:18:15 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:19:04 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:19:55 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:20:45 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:21:34 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:22:24 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:23:15 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:24:04 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:24:54 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:25:44 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:26:34 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:27:24 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:28:14 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:29:03 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:29:53 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:30:43 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:31:33 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:32:23 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:33:13 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:34:03 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:34:53 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:35:43 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:36:33 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:37:23 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:38:12 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:39:02 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:39:52 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:40:42 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:41:32 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:42:21 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:43:11 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:44:01 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:44:51 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:45:41 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:46:30 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:47:20 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:48:10 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:49:00 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:49:50 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:50:39 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:51:29 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:52:18 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:53:08 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:53:57 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:54:47 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:55:37 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:56:27 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:57:17 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:58:06 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:58:56 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  22:59:46 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:00:36 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:01:25 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:02:15 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:03:05 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:03:56 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:04:46 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:05:35 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:06:25 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:07:15 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:08:05 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:08:55 ***
FD : ==:==  <=> online : AG

